0,1,2,3,4,5,6,7,8,9,10,11,12,13
4.0,23.0,4.0,2.0,0.125,3.0,18.0,1.0,16.0,1.0,1.0,0.0625,0.0,0.5
3.0,77.0,3.0,3.0,0.04225352112676056,3.0,79.0,7.0,71.0,1.0,1.0,0.014084507042253521,0.0,0.5
2.0,123.0,0.0,0.0,0.0,3.0,131.0,5.0,122.0,1.0,4.0,0.03278688524590164,0.0,0.5
3.0,58.0,2.0,1.0,0.01818181818181818,3.0,75.0,18.0,55.0,1.0,2.0,0.03636363636363636,0.0,0.5
2.0,79.0,0.0,0.0,0.0,3.0,82.0,1.0,78.0,1.0,3.0,0.038461538461538464,0.0,0.5
3.0,74.0,1.0,1.0,0.013888888888888888,2.0,73.0,0.0,72.0,0.0,0.0,0.0,0.0,0.5
3.0,63.0,1.0,1.0,0.01639344262295082,2.0,62.0,0.0,61.0,0.0,0.0,0.0,0.0,0.5
5.0,570.0,19.0,19.0,0.03861788617886179,5.0,577.0,12.0,492.0,1.0,35.0,0.07113821138211382,0.0,0.5
2.0,117.0,0.0,0.0,0.0,3.0,119.0,1.0,116.0,1.0,2.0,0.017241379310344827,0.0,0.5
3.0,91.0,1.0,1.0,0.011235955056179775,2.0,90.0,0.0,89.0,0.0,0.0,0.0,0.0,0.5
3.0,42.0,1.0,1.0,0.025,2.0,41.0,0.0,40.0,0.0,0.0,0.0,0.0,0.5
2.0,118.0,0.0,0.0,0.0,3.0,122.0,2.0,117.0,1.0,3.0,0.02564102564102564,0.0,0.5
2.0,115.0,0.0,0.0,0.0,3.0,117.0,1.0,114.0,1.0,2.0,0.017543859649122806,0.0,0.5
3.0,70.0,2.0,1.0,0.014925373134328358,5.0,95.0,14.0,67.0,1.0,4.0,0.05970149253731343,0.0,0.5
2.0,67.0,0.0,0.0,0.0,3.0,68.0,1.0,66.0,1.0,1.0,0.015151515151515152,0.0,0.5
3.0,94.0,1.0,1.0,0.010869565217391304,3.0,94.0,1.0,92.0,1.0,1.0,0.010869565217391304,0.0,0.5
2.0,55.0,0.0,0.0,0.0,3.0,56.0,1.0,54.0,1.0,1.0,0.018518518518518517,0.0,0.5
3.0,61.0,1.0,1.0,0.01694915254237288,2.0,60.0,0.0,59.0,0.0,0.0,0.0,0.0,0.5
2.0,53.0,0.0,0.0,0.0,3.0,54.0,1.0,52.0,1.0,1.0,0.019230769230769232,0.0,0.5
3.0,31.0,2.0,1.0,0.03571428571428571,2.0,29.0,0.0,28.0,0.0,0.0,0.0,0.0,0.5
2.0,70.0,0.0,0.0,0.0,3.0,71.0,1.0,69.0,1.0,1.0,0.014492753623188406,0.0,0.5
2.0,16.0,0.0,0.0,0.0,4.0,20.0,2.0,15.0,1.0,1.0,0.06666666666666667,0.0,0.5
3.0,50.0,2.0,1.0,0.02127659574468085,3.0,56.0,7.0,47.0,1.0,2.0,0.0425531914893617,0.0,0.5
2.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
4.0,71.0,5.0,1.0,0.015625,3.0,70.0,4.0,64.0,1.0,2.0,0.03125,0.0,0.5
6.0,88.0,15.0,1.0,0.014492753623188406,4.0,82.0,11.0,69.0,1.0,1.0,0.014492753623188406,0.0,0.5
2.0,43.0,0.0,0.0,0.0,3.0,45.0,1.0,42.0,1.0,2.0,0.047619047619047616,0.0,0.5
2.0,9.0,0.0,0.0,0.0,4.0,15.0,4.0,8.0,1.0,2.0,0.25,0.0,0.5
2.0,53.0,0.0,0.0,0.0,3.0,55.0,1.0,52.0,1.0,2.0,0.038461538461538464,0.0,0.5
2.0,30.0,0.0,0.0,0.0,4.0,32.0,1.0,29.0,1.0,1.0,0.034482758620689655,0.0,0.5
3.0,58.0,1.0,1.0,0.017857142857142856,3.0,59.0,2.0,56.0,1.0,1.0,0.017857142857142856,0.0,0.5
2.0,75.0,0.0,0.0,0.0,3.0,87.0,10.0,74.0,1.0,3.0,0.04054054054054054,0.0,0.5
2.0,31.0,0.0,0.0,0.0,6.0,35.0,1.0,30.0,1.0,1.0,0.03333333333333333,0.0,0.5
3.0,184.0,1.0,2.0,0.011049723756906077,2.0,182.0,0.0,181.0,0.0,0.0,0.0,0.0,0.5
2.0,65.0,0.0,0.0,0.0,3.0,66.0,1.0,64.0,1.0,1.0,0.015625,0.0,0.5
2.0,39.0,0.0,0.0,0.0,4.0,157.0,35.0,38.0,1.0,4.0,0.10526315789473684,0.0,0.5
6.0,70.0,2.0,3.0,0.05,5.0,155.0,31.0,60.0,1.0,6.0,0.1,0.0,0.5
2.0,47.0,0.0,0.0,0.0,4.0,72.0,23.0,46.0,1.0,2.0,0.043478260869565216,0.0,0.5
2.0,69.0,0.0,0.0,0.0,3.0,70.0,1.0,68.0,1.0,1.0,0.014705882352941176,0.0,0.5
2.0,67.0,0.0,0.0,0.0,3.0,68.0,1.0,66.0,1.0,1.0,0.015151515151515152,0.0,0.5
3.0,78.0,10.0,4.0,0.06557377049180328,4.0,142.0,27.0,61.0,1.0,5.0,0.08196721311475409,0.0,0.5
4.0,88.0,2.0,1.0,0.011904761904761904,4.0,99.0,10.0,84.0,1.0,4.0,0.047619047619047616,0.0,0.5
3.0,55.0,1.0,1.0,0.018867924528301886,3.0,56.0,2.0,53.0,1.0,1.0,0.018867924528301886,0.0,0.5
6.0,37.0,12.0,1.0,0.1111111111111111,3.0,21.0,11.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.5
3.0,31.0,2.0,1.0,0.03571428571428571,3.0,32.0,3.0,28.0,1.0,1.0,0.03571428571428571,0.0,0.5
2.0,99.0,0.0,0.0,0.0,3.0,103.0,2.0,98.0,1.0,3.0,0.030612244897959183,0.0,0.5
3.0,61.0,7.0,1.0,0.018867924528301886,7.0,74.0,9.0,53.0,1.0,1.0,0.018867924528301886,0.0,0.5
3.0,80.0,1.0,1.0,0.01282051282051282,5.0,110.0,23.0,78.0,1.0,4.0,0.05128205128205128,0.0,0.5
3.0,25.0,1.0,1.0,0.043478260869565216,2.0,24.0,0.0,23.0,0.0,0.0,0.0,0.0,0.5
3.0,29.0,3.0,1.0,0.04,3.0,36.0,10.0,25.0,1.0,1.0,0.04,0.0,0.5
2.0,48.0,0.0,0.0,0.0,3.0,49.0,1.0,47.0,1.0,1.0,0.02127659574468085,0.0,0.5
6.0,832.0,64.0,13.0,0.018387553041018388,5.0,871.0,40.0,707.0,1.0,25.0,0.03536067892503536,0.0,0.5
2.0,57.0,0.0,0.0,0.0,3.0,58.0,1.0,56.0,1.0,1.0,0.017857142857142856,0.0,0.5
3.0,51.0,1.0,1.0,0.02040816326530612,4.0,121.0,69.0,49.0,1.0,1.0,0.02040816326530612,0.0,0.5
3.0,24.0,6.0,1.0,0.058823529411764705,3.0,21.0,3.0,17.0,1.0,1.0,0.058823529411764705,0.0,0.5
3.0,90.0,4.0,1.0,0.011764705882352941,3.0,91.0,5.0,85.0,1.0,1.0,0.011764705882352941,0.0,0.5
3.0,80.0,3.0,1.0,0.013157894736842105,3.0,90.0,12.0,76.0,1.0,2.0,0.02631578947368421,0.0,0.5
2.0,31.0,0.0,0.0,0.0,3.0,32.0,1.0,30.0,1.0,1.0,0.03333333333333333,0.0,0.5
3.0,86.0,6.0,1.0,0.012658227848101266,3.0,88.0,8.0,79.0,1.0,1.0,0.012658227848101266,0.0,0.5
2.0,54.0,0.0,0.0,0.0,3.0,85.0,30.0,53.0,1.0,2.0,0.03773584905660377,0.0,0.5
2.0,59.0,0.0,0.0,0.0,3.0,70.0,11.0,58.0,1.0,1.0,0.017241379310344827,0.0,0.5
4.0,71.0,1.0,2.0,0.029850746268656716,3.0,69.0,1.0,67.0,1.0,1.0,0.014925373134328358,0.0,0.5
4.0,50.0,1.0,1.0,0.02127659574468085,4.0,63.0,5.0,47.0,1.0,3.0,0.06382978723404255,0.0,0.5
2.0,57.0,0.0,0.0,0.0,3.0,59.0,1.0,56.0,1.0,2.0,0.03571428571428571,0.0,0.5
5.0,56.0,3.0,3.0,0.0625,4.0,60.0,6.0,48.0,1.0,3.0,0.0625,0.0,0.5
2.0,74.0,0.0,0.0,0.0,3.0,76.0,1.0,73.0,1.0,2.0,0.0273972602739726,0.0,0.5
2.0,147.0,0.0,0.0,0.0,3.0,149.0,1.0,146.0,1.0,2.0,0.0136986301369863,0.0,0.5
6.0,258.0,32.0,16.0,0.08465608465608465,6.0,570.0,89.0,189.0,1.0,37.0,0.19576719576719576,0.0,0.5
6.0,73.0,1.0,1.0,0.014705882352941176,3.0,70.0,1.0,68.0,1.0,1.0,0.014705882352941176,0.0,0.5
4.0,75.0,12.0,4.0,0.0784313725490196,5.0,180.0,87.0,51.0,1.0,5.0,0.09803921568627451,0.0,0.5
3.0,74.0,2.0,1.0,0.014084507042253521,5.0,94.0,19.0,71.0,1.0,1.0,0.014084507042253521,0.0,0.5
6.0,28.0,1.0,1.0,0.043478260869565216,4.0,27.0,2.0,23.0,1.0,1.0,0.043478260869565216,0.0,0.5
3.0,24.0,2.0,1.0,0.047619047619047616,6.0,30.0,4.0,21.0,2.0,1.0,0.047619047619047616,0.0,0.5
6.0,127.0,39.0,2.0,0.028985507246376812,4.0,155.0,78.0,69.0,1.0,2.0,0.028985507246376812,0.0,0.5
3.0,59.0,1.0,1.0,0.017543859649122806,3.0,66.0,7.0,57.0,1.0,2.0,0.03508771929824561,0.0,0.5
2.0,116.0,0.0,0.0,0.0,3.0,131.0,14.0,115.0,1.0,2.0,0.017391304347826087,0.0,0.5
3.0,104.0,9.0,3.0,0.036585365853658534,4.0,122.0,25.0,82.0,1.0,3.0,0.036585365853658534,0.0,0.5
2.0,71.0,0.0,0.0,0.0,3.0,73.0,1.0,70.0,1.0,2.0,0.02857142857142857,0.0,0.5
2.0,76.0,0.0,0.0,0.0,3.0,77.0,1.0,75.0,1.0,1.0,0.013333333333333334,0.0,0.5
2.0,38.0,0.0,0.0,0.0,4.0,49.0,6.0,37.0,1.0,3.0,0.08108108108108109,0.0,0.5
4.0,40.0,4.0,2.0,0.06060606060606061,3.0,36.0,1.0,33.0,1.0,2.0,0.06060606060606061,0.0,0.5
4.0,85.0,3.0,1.0,0.0125,3.0,83.0,2.0,80.0,1.0,1.0,0.0125,0.0,0.5
2.0,71.0,0.0,0.0,0.0,3.0,72.0,1.0,70.0,1.0,1.0,0.014285714285714285,0.0,0.5
2.0,55.0,0.0,0.0,0.0,3.0,56.0,1.0,54.0,1.0,1.0,0.018518518518518517,0.0,0.5
2.0,28.0,0.0,0.0,0.0,3.0,29.0,1.0,27.0,1.0,1.0,0.037037037037037035,0.0,0.5
3.0,63.0,2.0,1.0,0.016666666666666666,5.0,119.0,55.0,60.0,1.0,1.0,0.016666666666666666,0.0,0.5
2.0,30.0,0.0,0.0,0.0,3.0,34.0,2.0,29.0,1.0,3.0,0.10344827586206896,0.0,0.5
4.0,171.0,7.0,2.0,0.012738853503184714,4.0,263.0,63.0,157.0,1.0,6.0,0.03821656050955414,0.0,0.5
5.0,71.0,1.0,1.0,0.014925373134328358,4.0,89.0,11.0,67.0,1.0,7.0,0.1044776119402985,0.0,0.5
3.0,47.0,2.0,2.0,0.046511627906976744,4.0,167.0,65.0,43.0,1.0,4.0,0.09302325581395349,0.0,0.5
5.0,132.0,13.0,1.0,0.008771929824561403,3.0,139.0,24.0,114.0,1.0,1.0,0.008771929824561403,0.0,0.5
4.0,126.0,4.0,1.0,0.008403361344537815,7.0,233.0,73.0,119.0,1.0,4.0,0.03361344537815126,0.0,0.5
2.0,60.0,0.0,0.0,0.0,3.0,61.0,1.0,59.0,1.0,1.0,0.01694915254237288,0.0,0.5
2.0,63.0,0.0,0.0,0.0,3.0,64.0,1.0,62.0,1.0,1.0,0.016129032258064516,0.0,0.5
2.0,86.0,0.0,0.0,0.0,3.0,88.0,1.0,85.0,1.0,2.0,0.023529411764705882,0.0,0.5
3.0,84.0,1.0,1.0,0.012195121951219513,2.0,83.0,0.0,82.0,0.0,0.0,0.0,0.0,0.5
5.0,74.0,39.0,2.0,0.08695652173913043,4.0,98.0,72.0,23.0,1.0,1.0,0.043478260869565216,0.0,0.5
2.0,38.0,0.0,0.0,0.0,4.0,46.0,3.0,37.0,1.0,5.0,0.13513513513513514,0.0,0.5
3.0,119.0,4.0,1.0,0.008771929824561403,7.0,206.0,52.0,114.0,1.0,2.0,0.017543859649122806,0.0,0.5
2.0,22.0,0.0,0.0,0.0,3.0,23.0,1.0,21.0,1.0,1.0,0.047619047619047616,0.0,0.5
4.0,160.0,6.0,4.0,0.027777777777777776,3.0,165.0,7.0,144.0,1.0,8.0,0.05555555555555555,0.0,0.5
3.0,125.0,5.0,4.0,0.035398230088495575,3.0,126.0,6.0,113.0,1.0,7.0,0.061946902654867256,0.0,0.5
2.0,48.0,0.0,0.0,0.0,3.0,49.0,1.0,47.0,1.0,1.0,0.02127659574468085,0.0,0.5
3.0,51.0,1.0,2.0,0.041666666666666664,2.0,49.0,0.0,48.0,0.0,0.0,0.0,0.0,0.5
2.0,54.0,0.0,0.0,0.0,3.0,56.0,1.0,53.0,1.0,2.0,0.03773584905660377,0.0,0.5
3.0,20.0,1.0,1.0,0.05555555555555555,2.0,19.0,0.0,18.0,0.0,0.0,0.0,0.0,0.5
4.0,142.0,15.0,4.0,0.03669724770642202,4.0,229.0,55.0,109.0,1.0,6.0,0.05504587155963303,0.0,0.5
2.0,16.0,0.0,0.0,0.0,3.0,17.0,1.0,15.0,1.0,1.0,0.06666666666666667,0.0,0.5
3.0,40.0,1.0,1.0,0.02631578947368421,2.0,39.0,0.0,38.0,0.0,0.0,0.0,0.0,0.5
2.0,58.0,0.0,0.0,0.0,3.0,61.0,1.0,57.0,1.0,3.0,0.05263157894736842,0.0,0.5
2.0,72.0,0.0,0.0,0.0,3.0,73.0,1.0,71.0,1.0,1.0,0.014084507042253521,0.0,0.5
6.0,83.0,3.0,1.0,0.013157894736842105,3.0,104.0,26.0,76.0,1.0,2.0,0.02631578947368421,0.0,0.5
6.0,114.0,2.0,2.0,0.018867924528301886,3.0,124.0,17.0,106.0,1.0,1.0,0.009433962264150943,0.0,0.5
3.0,27.0,2.0,1.0,0.041666666666666664,4.0,78.0,51.0,24.0,1.0,1.0,0.041666666666666664,0.0,0.5
2.0,54.0,0.0,0.0,0.0,3.0,62.0,6.0,53.0,1.0,3.0,0.05660377358490566,0.0,0.5
2.0,75.0,0.0,0.0,0.0,3.0,77.0,1.0,74.0,1.0,2.0,0.02702702702702703,0.0,0.5
3.0,75.0,1.0,1.0,0.0136986301369863,4.0,77.0,2.0,73.0,1.0,1.0,0.0136986301369863,0.0,0.5
6.0,100.0,7.0,2.0,0.022988505747126436,5.0,164.0,69.0,87.0,1.0,4.0,0.04597701149425287,0.0,0.5
3.0,64.0,3.0,1.0,0.016666666666666666,6.0,81.0,13.0,60.0,1.0,5.0,0.08333333333333333,0.0,0.5
3.0,70.0,1.0,1.0,0.014705882352941176,3.0,78.0,4.0,68.0,1.0,4.0,0.058823529411764705,0.0,0.5
4.0,68.0,1.0,1.0,0.015384615384615385,2.0,66.0,0.0,65.0,0.0,0.0,0.0,0.0,0.5
3.0,108.0,1.0,1.0,0.009433962264150943,3.0,131.0,24.0,106.0,1.0,1.0,0.009433962264150943,0.0,0.5
3.0,54.0,7.0,1.0,0.021739130434782608,3.0,66.0,17.0,46.0,1.0,3.0,0.06521739130434782,0.0,0.5
3.0,61.0,2.0,1.0,0.017241379310344827,3.0,62.0,1.0,58.0,1.0,3.0,0.05172413793103448,0.0,0.5
2.0,13.0,0.0,0.0,0.0,3.0,14.0,1.0,12.0,1.0,1.0,0.08333333333333333,0.0,0.5
5.0,90.0,6.0,2.0,0.02702702702702703,3.0,106.0,21.0,74.0,1.0,4.0,0.05405405405405406,0.0,0.5
2.0,57.0,0.0,0.0,0.0,3.0,58.0,1.0,56.0,1.0,1.0,0.017857142857142856,0.0,0.5
4.0,122.0,3.0,2.0,0.017241379310344827,3.0,138.0,20.0,116.0,1.0,2.0,0.017241379310344827,0.0,0.5
2.0,21.0,0.0,0.0,0.0,3.0,22.0,1.0,20.0,1.0,1.0,0.05,0.0,0.5
2.0,111.0,0.0,0.0,0.0,3.0,112.0,1.0,110.0,1.0,1.0,0.00909090909090909,0.0,0.5
2.0,70.0,0.0,0.0,0.0,3.0,71.0,1.0,69.0,1.0,1.0,0.014492753623188406,0.0,0.5
2.0,39.0,0.0,0.0,0.0,3.0,40.0,1.0,38.0,1.0,1.0,0.02631578947368421,0.0,0.5
2.0,61.0,0.0,0.0,0.0,3.0,86.0,22.0,60.0,1.0,4.0,0.06666666666666667,0.0,0.5
5.0,74.0,14.0,2.0,0.03571428571428571,4.0,101.0,30.0,56.0,1.0,5.0,0.08928571428571429,0.0,0.5
5.0,61.0,1.0,1.0,0.017543859649122806,3.0,61.0,3.0,57.0,1.0,1.0,0.017543859649122806,0.0,0.5
6.0,183.0,2.0,2.0,0.011428571428571429,3.0,262.0,71.0,175.0,1.0,5.0,0.02857142857142857,0.0,0.5
3.0,61.0,3.0,1.0,0.017543859649122806,3.0,63.0,5.0,57.0,1.0,1.0,0.017543859649122806,0.0,0.5
2.0,45.0,0.0,0.0,0.0,3.0,46.0,1.0,44.0,1.0,1.0,0.022727272727272728,0.0,0.5
2.0,55.0,0.0,0.0,0.0,3.0,56.0,1.0,54.0,1.0,1.0,0.018518518518518517,0.0,0.5
5.0,63.0,2.0,1.0,0.017241379310344827,3.0,70.0,2.0,58.0,1.0,8.0,0.13793103448275862,0.0,0.5
4.0,51.0,9.0,1.0,0.025,3.0,61.0,19.0,40.0,1.0,2.0,0.05,0.0,0.5
2.0,30.0,0.0,0.0,0.0,3.0,31.0,1.0,29.0,1.0,1.0,0.034482758620689655,0.0,0.5
3.0,17.0,1.0,1.0,0.06666666666666667,3.0,18.0,2.0,15.0,1.0,1.0,0.06666666666666667,0.0,0.5
3.0,68.0,1.0,1.0,0.015151515151515152,3.0,72.0,5.0,66.0,1.0,1.0,0.015151515151515152,0.0,0.5
2.0,66.0,0.0,0.0,0.0,3.0,69.0,2.0,65.0,1.0,2.0,0.03076923076923077,0.0,0.5
6.0,90.0,16.0,3.0,0.05263157894736842,4.0,161.0,66.0,57.0,1.0,4.0,0.07017543859649122,0.0,0.5
6.0,104.0,11.0,2.0,0.022727272727272728,3.0,102.0,11.0,88.0,1.0,2.0,0.022727272727272728,0.0,0.5
3.0,102.0,2.0,1.0,0.010101010101010102,3.0,106.0,6.0,99.0,1.0,1.0,0.010101010101010102,0.0,0.5
2.0,27.0,0.0,0.0,0.0,3.0,28.0,1.0,26.0,1.0,1.0,0.038461538461538464,0.0,0.5
3.0,58.0,1.0,1.0,0.017857142857142856,3.0,74.0,13.0,56.0,1.0,4.0,0.07142857142857142,0.0,0.5
2.0,146.0,0.0,0.0,0.0,3.0,147.0,1.0,145.0,1.0,1.0,0.006896551724137931,0.0,0.5
2.0,66.0,0.0,0.0,0.0,3.0,69.0,2.0,65.0,1.0,2.0,0.03076923076923077,0.0,0.5
6.0,74.0,6.0,4.0,0.07142857142857142,5.0,176.0,54.0,56.0,1.0,8.0,0.14285714285714285,0.0,0.5
3.0,95.0,13.0,3.0,0.0379746835443038,4.0,176.0,86.0,79.0,1.0,6.0,0.0759493670886076,0.0,0.5
2.0,77.0,0.0,0.0,0.0,3.0,78.0,1.0,76.0,1.0,1.0,0.013157894736842105,0.0,0.5
3.0,64.0,9.0,1.0,0.018518518518518517,3.0,110.0,51.0,54.0,1.0,5.0,0.09259259259259259,0.0,0.5
2.0,21.0,0.0,0.0,0.0,3.0,22.0,1.0,20.0,1.0,1.0,0.05,0.0,0.5
2.0,62.0,0.0,0.0,0.0,3.0,70.0,8.0,61.0,1.0,1.0,0.01639344262295082,0.0,0.5
2.0,78.0,0.0,0.0,0.0,3.0,79.0,1.0,77.0,1.0,1.0,0.012987012987012988,0.0,0.5
2.0,89.0,0.0,0.0,0.0,3.0,90.0,1.0,88.0,1.0,1.0,0.011363636363636364,0.0,0.5
5.0,1124.0,14.0,61.0,0.06087824351297405,7.0,1770.0,82.0,1002.0,1.0,138.0,0.1377245508982036,0.0,0.5
4.0,54.0,3.0,1.0,0.02040816326530612,3.0,64.0,13.0,49.0,1.0,2.0,0.04081632653061224,0.0,0.5
2.0,95.0,0.0,0.0,0.0,3.0,97.0,1.0,94.0,1.0,2.0,0.02127659574468085,0.0,0.5
2.0,28.0,0.0,0.0,0.0,3.0,39.0,7.0,27.0,1.0,2.0,0.07407407407407407,0.0,0.5
3.0,13.0,1.0,1.0,0.09090909090909091,3.0,17.0,5.0,11.0,1.0,1.0,0.09090909090909091,0.0,0.5
2.0,28.0,0.0,0.0,0.0,3.0,30.0,1.0,27.0,1.0,2.0,0.07407407407407407,0.0,0.5
3.0,59.0,3.0,1.0,0.01818181818181818,3.0,64.0,8.0,55.0,1.0,1.0,0.01818181818181818,0.0,0.5
3.0,67.0,1.0,1.0,0.015384615384615385,2.0,66.0,0.0,65.0,0.0,0.0,0.0,0.0,0.5
3.0,56.0,1.0,1.0,0.018518518518518517,3.0,57.0,2.0,54.0,1.0,1.0,0.018518518518518517,0.0,0.5
2.0,54.0,0.0,0.0,0.0,3.0,55.0,1.0,53.0,1.0,1.0,0.018867924528301886,0.0,0.5
2.0,89.0,0.0,0.0,0.0,3.0,90.0,1.0,88.0,1.0,1.0,0.011363636363636364,0.0,0.5
3.0,94.0,1.0,2.0,0.02197802197802198,3.0,101.0,7.0,91.0,1.0,3.0,0.03296703296703297,0.0,0.5
2.0,96.0,0.0,0.0,0.0,3.0,115.0,9.0,95.0,1.0,3.0,0.031578947368421054,0.0,0.5
3.0,85.0,22.0,1.0,0.016129032258064516,3.0,90.0,25.0,62.0,1.0,3.0,0.04838709677419355,0.0,0.5
4.0,33.0,11.0,1.0,0.05,3.0,36.0,15.0,20.0,1.0,1.0,0.05,0.0,0.5
5.0,130.0,3.0,1.0,0.008130081300813009,3.0,140.0,15.0,123.0,1.0,2.0,0.016260162601626018,0.0,0.5
3.0,98.0,1.0,1.0,0.010416666666666666,4.0,119.0,21.0,96.0,1.0,1.0,0.010416666666666666,0.0,0.5
3.0,109.0,10.0,2.0,0.021052631578947368,8.0,209.0,62.0,95.0,1.0,3.0,0.031578947368421054,0.0,0.5
3.0,54.0,1.0,1.0,0.019230769230769232,4.0,55.0,1.0,52.0,1.0,1.0,0.019230769230769232,0.0,0.5
2.0,76.0,0.0,0.0,0.0,3.0,77.0,1.0,75.0,1.0,1.0,0.013333333333333334,0.0,0.5
3.0,70.0,1.0,1.0,0.014705882352941176,3.0,71.0,1.0,68.0,1.0,2.0,0.029411764705882353,0.0,0.5
3.0,97.0,1.0,1.0,0.010526315789473684,3.0,97.0,1.0,95.0,1.0,1.0,0.010526315789473684,0.0,0.5
2.0,71.0,0.0,0.0,0.0,3.0,72.0,1.0,70.0,1.0,1.0,0.014285714285714285,0.0,0.5
6.0,53.0,1.0,1.0,0.020833333333333332,2.0,49.0,0.0,48.0,0.0,0.0,0.0,0.0,0.5
3.0,91.0,7.0,1.0,0.012048192771084338,3.0,105.0,21.0,83.0,1.0,1.0,0.012048192771084338,0.0,0.5
2.0,58.0,0.0,0.0,0.0,3.0,59.0,1.0,57.0,1.0,1.0,0.017543859649122806,0.0,0.5
2.0,92.0,0.0,0.0,0.0,3.0,95.0,1.0,91.0,1.0,3.0,0.03296703296703297,0.0,0.5
2.0,68.0,0.0,0.0,0.0,3.0,69.0,1.0,67.0,1.0,1.0,0.014925373134328358,0.0,0.5
2.0,61.0,0.0,0.0,0.0,3.0,62.0,1.0,60.0,1.0,1.0,0.016666666666666666,0.0,0.5
3.0,74.0,1.0,1.0,0.013888888888888888,3.0,84.0,11.0,72.0,1.0,1.0,0.013888888888888888,0.0,0.5
3.0,94.0,4.0,1.0,0.011235955056179775,4.0,173.0,75.0,89.0,1.0,3.0,0.033707865168539325,0.0,0.5
3.0,49.0,22.0,2.0,0.08695652173913043,4.0,28.0,2.0,23.0,1.0,2.0,0.08695652173913043,0.0,0.5
5.0,107.0,6.0,3.0,0.03260869565217391,3.0,136.0,22.0,92.0,1.0,4.0,0.043478260869565216,0.0,0.5
2.0,28.0,0.0,0.0,0.0,3.0,30.0,1.0,27.0,1.0,2.0,0.07407407407407407,0.0,0.5
3.0,57.0,3.0,1.0,0.018867924528301886,3.0,64.0,10.0,53.0,1.0,1.0,0.018867924528301886,0.0,0.5
4.0,130.0,33.0,2.0,0.022988505747126436,4.0,188.0,77.0,87.0,1.0,4.0,0.04597701149425287,0.0,0.5
4.0,83.0,1.0,1.0,0.0125,3.0,92.0,10.0,80.0,1.0,2.0,0.025,0.0,0.5
4.0,121.0,17.0,4.0,0.047058823529411764,4.0,240.0,76.0,85.0,1.0,6.0,0.07058823529411765,0.0,0.5
6.0,304.0,5.0,5.0,0.017361111111111112,3.0,303.0,4.0,288.0,1.0,9.0,0.03125,0.0,0.5
2.0,67.0,0.0,0.0,0.0,4.0,84.0,13.0,66.0,1.0,2.0,0.030303030303030304,0.0,0.5
2.0,53.0,0.0,0.0,0.0,3.0,54.0,1.0,52.0,1.0,1.0,0.019230769230769232,0.0,0.5
2.0,14.0,0.0,0.0,0.0,3.0,16.0,1.0,13.0,1.0,2.0,0.15384615384615385,0.0,0.5
2.0,42.0,0.0,0.0,0.0,3.0,43.0,1.0,41.0,1.0,1.0,0.024390243902439025,0.0,0.5
5.0,235.0,7.0,2.0,0.008928571428571428,6.0,287.0,43.0,224.0,1.0,9.0,0.04017857142857143,0.0,0.5
3.0,54.0,3.0,1.0,0.02,3.0,54.0,2.0,50.0,1.0,2.0,0.04,0.0,0.5
2.0,43.0,0.0,0.0,0.0,3.0,44.0,1.0,42.0,1.0,1.0,0.023809523809523808,0.0,0.5
6.0,79.0,9.0,6.0,0.11538461538461539,7.0,230.0,78.0,52.0,1.0,5.0,0.09615384615384616,0.0,0.5
2.0,26.0,0.0,0.0,0.0,3.0,27.0,1.0,25.0,1.0,1.0,0.04,0.0,0.5
3.0,117.0,2.0,3.0,0.02702702702702703,4.0,186.0,23.0,111.0,1.0,9.0,0.08108108108108109,0.0,0.5
3.0,65.0,1.0,1.0,0.015873015873015872,3.0,75.0,11.0,63.0,1.0,1.0,0.015873015873015872,0.0,0.5
2.0,137.0,0.0,0.0,0.0,3.0,138.0,1.0,136.0,1.0,1.0,0.007352941176470588,0.0,0.5
2.0,15.0,0.0,0.0,0.0,4.0,17.0,1.0,14.0,1.0,1.0,0.07142857142857142,0.0,0.5
2.0,27.0,0.0,0.0,0.0,3.0,37.0,10.0,26.0,1.0,1.0,0.038461538461538464,0.0,0.5
3.0,76.0,3.0,2.0,0.028169014084507043,3.0,84.0,12.0,71.0,1.0,1.0,0.014084507042253521,0.0,0.5
4.0,73.0,15.0,3.0,0.05555555555555555,3.0,95.0,37.0,54.0,1.0,3.0,0.05555555555555555,0.0,0.5
3.0,7.0,1.0,1.0,0.2,2.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5
2.0,49.0,0.0,0.0,0.0,3.0,59.0,10.0,48.0,1.0,1.0,0.020833333333333332,0.0,0.5
6.0,35.0,8.0,2.0,0.10526315789473684,5.0,80.0,47.0,19.0,1.0,5.0,0.2631578947368421,0.0,0.5
3.0,55.0,2.0,1.0,0.019230769230769232,3.0,64.0,11.0,52.0,1.0,1.0,0.019230769230769232,0.0,0.5
2.0,182.0,0.0,0.0,0.0,4.0,196.0,2.0,181.0,1.0,12.0,0.06629834254143646,0.0,0.5
2.0,66.0,0.0,0.0,0.0,3.0,85.0,19.0,65.0,1.0,1.0,0.015384615384615385,0.0,0.5
2.0,22.0,0.0,0.0,0.0,4.0,24.0,1.0,21.0,1.0,1.0,0.047619047619047616,0.0,0.5
